index	clu	clan	num_reprs	prelim_info	annotations	pfam_domains	mean_length	std_length	mean_pi	std_pi	apises	dbapis_clans	defense_systems	phrogs	pfam_ids	clu_netw
11	1726	15_clan	62	nan	hypothetical protein: 60; nan: 2	nan: 62	70.90322580645162	9.960100199343504	10.901129032258064	0.3167462905638094	nan: 62	nan: 62	nan: 62	phrog_2385: 60; nan: 2	nan: 62	clu_1726
12	10901	21_clan	62	nan	hypothetical protein: 60; nan: 2	nan: 62	52.24193548387097	3.691751922605921	9.495322580645162	0.7087248251912808	nan: 62	nan: 62	nan: 62	phrog_5058: 60; nan: 2	nan: 62	clu_10901
13	14152	18_clan	58	nan	hypothetical protein: 58	nan: 58	49.41379310344828	2.8899977706457807	10.007931034482759	0.21081927589795713	nan: 58	nan: 58	nan: 58	phrog_5058: 55; phrog_5058,phrog_7202: 2; phrog_25044,phrog_5058: 1	nan: 58	clu_14152
14	2320	179_clan	55	nan	hypothetical protein: 55	nan: 55	74.07272727272728	9.024359104061475	7.691454545454545	0.7346312206155072	nan: 55	nan: 55	nan: 55	phrog_6500: 55	nan: 55	clu_2320
15	13594	171_clan	48	nan	nan: 37; hypothetical protein: 11	nan: 48	41.729166666666664	1.8763883748662835	5.715	0.57828800893378	nan: 48	nan: 48	nan: 48	nan: 37; phrog_33188: 11	nan: 48	clu_13594
16	1387	150_clan	46	nan	hypothetical protein: 46	nan: 46	62.76086956521739	8.127278573103725	4.750217391304347	0.2681996696529144	nan: 46	nan: 46	nan: 46	phrog_9275: 46	nan: 46	clu_1387
17	2466	79_clan	46	T3p0.65, nan	hypothetical protein: 46	nan: 46	45.58695652173913	4.906123552172197	11.340434782608694	0.2381218784267991	nan: 46	nan: 46	nan: 46	phrog_10380: 45; phrog_10380,phrog_23914: 1	nan: 46	clu_2466
18	8433	13_clan	38	nan	terminase large subunit: 38	nan: 21; Terminase_6N: 17	564.5	44.11149877667189	5.303684210526316	0.1646358972486662	nan: 38	nan: 38	nan: 38	phrog_38,phrog_4758,phrog_15524,phrog_17672: 33; phrog_38,phrog_15524,phrog_17672: 5	nan: 21; PF03237.18: 17	clu_8433
19	30	20_clan	36	T7p0.4, nan	hypothetical protein: 36	nan: 36	51.52777777777778	1.383290303404192	5.02138888888889	1.1955827097583067	nan: 36	nan: 36	nan: 36	phrog_25044,phrog_7202: 33; phrog_7202: 3	nan: 36	clu_30
20	7467	31_clan	36	T7p0.6A, nan	hypothetical protein: 36	nan: 36	49.69444444444444	4.903756253814557	10.549722222222222	0.28329173364079435	nan: 36	nan: 36	nan: 36	phrog_8393,phrog_29241: 36	nan: 36	clu_7467
21	7503	68_clan	35	nan	nan: 35	nan: 35	30.0	0.0	8.323714285714285	0.7677740388876898	nan: 35	nan: 35	nan: 35	nan: 35	nan: 35	clu_7503
22	7952	78_clan	35	nan	2OG-Fe(II) oxygenase: 32; DNA endonuclease,2OG-Fe(II) oxygenase: 3	nan: 27; 2OG-FeII_Oxy_3: 8	237.02857142857144	9.102312939046657	5.0765714285714285	0.26276743079970094	nan: 35	nan: 35	nan: 35	phrog_61: 32; phrog_2297,phrog_61: 3	nan: 27; PF13640.9: 8	clu_7952
23	154	2002_mono	30	nan	hypothetical protein: 30	nan: 30	93.03333333333333	2.5795392977246405	8.564666666666666	0.9675626446201653	nan: 30	nan: 30	nan: 30	phrog_9817,phrog_24523: 26; phrog_9817: 4	nan: 30	clu_154
24	229	outlier: 79_clan	28	nan	hypothetical protein: 28	nan: 28	77.46428571428571	2.134064854739144	11.57642857142857	0.23659958807944928	nan: 28	nan: 28	nan: 28	phrog_10380,phrog_23914: 22; phrog_23914: 6	nan: 28	clu_229
25	3453	412_pair	25	nan	hypothetical protein: 25	nan: 25	84.92	2.215851980616034	9.5352	0.2343985210419782	nan: 25	nan: 25	nan: 25	phrog_10124: 25	nan: 25	clu_3453
26	17269	66_clan	24	nan	hypothetical protein: 24	nan: 24	74.75	0.8469895538599191	4.18625	0.3106768557450848	nan: 24	nan: 24	nan: 24	phrog_6403: 24	nan: 24	clu_17269
27	750	1436_mono	24	nan	hypothetical protein: 24	nan: 24	61.125	3.663124112130186	8.0175	1.366621508621201	nan: 24	nan: 24	nan: 24	phrog_12100: 24	nan: 24	clu_750
28	16829	143_clan	24	nan	hypothetical protein: 24	nan: 24	165.41666666666666	10.769993204417004	5.2179166666666665	0.36022914406233697	nan: 24	nan: 24	nan: 24	phrog_7806: 24	nan: 24	clu_16829
29	15652	33_clan	23	nan	ocr-like anti-restriction: 23	ocr: 23	171.8695652173913	5.778520948116929	4.066086956521739	0.03677191745127652	APIS087: 23	CLAN020: 23	restriction-modification (RM);bacteriophage exclusion (BREX): 23	phrog_2568: 23	PF08684.13: 23	clu_15652
30	13700	154_clan	22	nan	hypothetical protein: 22	nan: 22	183.36363636363637	6.114350446718064	9.251363636363637	0.36892760232541	nan: 22	nan: 22	nan: 22	phrog_8679: 22	nan: 22	clu_13700
31	688	2469_mono	22	nan	hypothetical protein: 22	nan: 22	55.04545454545455	3.8603882450599976	9.705454545454545	0.28832401206062547	nan: 22	nan: 22	nan: 22	phrog_25811: 22	nan: 22	clu_688
32	14212	66_clan	20	nan	hypothetical protein: 20	nan: 20	72.05	6.3201848740448465	5.071	0.7312059253474068	nan: 20	nan: 20	nan: 20	phrog_6403: 20	nan: 20	clu_14212
33	8815	414_pair	20	nan	hypothetical protein: 20	nan: 20	53.5	2.910959328215754	5.885	1.7385278103523165	nan: 20	nan: 20	nan: 20	phrog_14219: 20	nan: 20	clu_8815
34	5301	256_pair	20	nan	hypothetical protein: 20	nan: 20	87.3	6.358583092747033	6.668000000000001	0.5258837173848667	nan: 20	nan: 20	nan: 20	phrog_16407: 20	nan: 20	clu_5301
35	697	27_clan	19	nan	hypothetical protein: 19	nan: 19	166.73684210526315	26.726686840566003	8.986315789473684	0.1548551483130748	nan: 19	nan: 19	nan: 19	phrog_9238: 15; phrog_9238,phrog_6379: 3; phrog_9238,phrog_6440,phrog_6379: 1	nan: 19	clu_697
36	2385	380_pair	19	nan	terminase small subunit: 19	DNA_Packaging_2: 19	86.52631578947368	4.060219220308071	4.730526315789473	0.21300687741141436	nan: 19	nan: 19	nan: 19	phrog_1351: 19	PF11123.11: 19	clu_2385
37	14849	97_clan	19	nan	hypothetical protein: 19	DUF5465: 11; nan: 8	50.89473684210526	1.2864566686188537	8.512631578947369	1.0284445758591152	nan: 19	nan: 19	nan: 19	phrog_2193: 19	PF17553.5: 11; nan: 8	clu_14849
38	266	116_clan	19	nan	hypothetical protein: 19	nan: 19	61.05263157894737	3.9224947306887112	4.602631578947369	0.5495638887665903	nan: 19	nan: 19	nan: 19	phrog_20418: 19	nan: 19	clu_266
39	10700	8_clan	18	nan	protein kinase; inhibitor of host transcription; positively regulates RNaseIII; negatively on RNaseE,serine-threonine kinase,kinase: 18	nan: 18	248.0	12.727922061357855	5.626111111111111	0.8241868640836887	nan: 18	nan: 18	nan: 18	phrog_15752,phrog_2828,phrog_18305: 18	nan: 18	clu_10700
40	9374	134_clan	18	nan	nan: 18	nan: 18	68.33333333333333	3.0292689857844057	9.637222222222222	0.16792174492393958	nan: 18	nan: 18	nan: 18	nan: 18	nan: 18	clu_9374
41	15238	1524_mono	18	nan	nan: 18	nan: 18	35.166666666666664	3.8233031607267978	9.38111111111111	0.33344703942991466	nan: 18	nan: 18	nan: 18	nan: 18	nan: 18	clu_15238
42	892	175_clan	17	nan	hypothetical protein: 17	nan: 17	69.29411764705883	3.9649197009894293	7.346470588235294	1.259399366645022	nan: 17	nan: 17	nan: 17	phrog_4445: 17	nan: 17	clu_892
43	1371	73_clan	17	nan	hypothetical protein: 17	nan: 17	71.76470588235294	2.305683514836378	4.869999999999999	0.3283671725370855	nan: 17	nan: 17	nan: 17	phrog_30192: 17	nan: 17	clu_1371
44	12959	outlier: 48_clan	17	nan	hypothetical protein: 17	nan: 17	52.23529411764706	4.451536416855223	9.194705882352942	0.5495807225405884	nan: 17	nan: 17	nan: 17	phrog_16572: 17	nan: 17	clu_12959
45	259	411_pair	17	nan	hypothetical protein: 17	nan: 17	172.1764705882353	7.169687006048862	5.6917647058823535	0.33849363535592597	nan: 17	nan: 17	nan: 17	phrog_11084: 17	nan: 17	clu_259
46	2988	1330_mono	16	nan	hypothetical protein: 16	nan: 16	52.125	4.129164564412517	9.647499999999999	0.2783882181415005	nan: 16	nan: 16	nan: 16	phrog_13225: 16	nan: 16	clu_2988
47	9072	94_clan	16	nan	nan: 16	nan: 16	70.625	4.787135538781691	11.0425	0.3119294792096445	nan: 16	nan: 16	nan: 16	nan: 16	nan: 16	clu_9072
48	17319	70_clan	16	nan	hypothetical protein: 16	nan: 16	66.4375	0.7274384280931714	6.023125	1.1349227213045534	nan: 16	nan: 16	nan: 16	phrog_7884: 16	nan: 16	clu_17319
49	8636	79_clan	16	nan	hypothetical protein: 16	nan: 16	56.5	2.0	11.519375	0.37759711775029947	nan: 16	nan: 16	nan: 16	phrog_10380,phrog_23914: 12; phrog_10380: 4	nan: 16	clu_8636
50	54	15_clan	15	nan	hypothetical protein: 12; nan: 3	nan: 15	64.2	2.8334733858943206	10.03	0.2749805187904883	nan: 15	nan: 15	nan: 15	phrog_2385: 12; nan: 3	nan: 15	clu_54
51	3563	988_mono	15	nan	hypothetical protein: 15	nan: 15	66.26666666666667	2.840187787218773	10.004	0.12619712471254796	nan: 15	nan: 15	nan: 15	phrog_13599: 15	nan: 15	clu_3563
52	10689	outlier: 84_clan	15	nan	holin: 15	Phage_holin_2_2: 15	67.6	2.1974010622941447	6.64	1.0769931688336214	nan: 15	nan: 15	nan: 15	phrog_920: 15	PF10746.12: 15	clu_10689
53	837	151_clan	15	nan	hypothetical protein: 15	nan: 15	53.266666666666666	2.7894358535288784	10.844	0.34231981704665765	nan: 15	nan: 15	nan: 15	phrog_35222: 15	nan: 15	clu_837
54	2445	838_mono	15	nan	nan: 15	nan: 15	34.0	0.0	5.322	0.22463303408003024	nan: 15	nan: 15	nan: 15	nan: 15	nan: 15	clu_2445
55	288	2087_mono	15	nan	hypothetical protein: 15	nan: 15	64.0	0.0	8.043333333333333	0.49261208538429785	nan: 15	nan: 15	nan: 15	phrog_11474: 15	nan: 15	clu_288
56	17704	14_clan	15	nan	HNH endonuclease,hypothetical protein,endonuclease,endonuclease VII: 4; Lar-like restriction alleviation protein,HNH endonuclease,endonuclease,endonuclease VII: 3; HNH endonuclease,hypothetical protein,endonuclease VII: 3; Lar-like restriction alleviation protein,hypothetical protein,endonuclease,endonuclease VII,HNH endonuclease: 2; HNH endonuclease,endonuclease,endonuclease VII: 2; endonuclease,endonuclease VII: 1	Endonuclease_7: 15	148.86666666666667	8.484158908280325	9.320666666666666	0.18017716149337448	nan: 15	nan: 15	nan: 15	phrog_307,phrog_2633,phrog_17507,phrog_2914,phrog_2340,phrog_2255,phrog_5558,phrog_1035: 3; phrog_307,phrog_2633,phrog_17507,phrog_2914,phrog_12813,phrog_2255,phrog_1035: 3; phrog_307,phrog_30859,phrog_2633,phrog_6611,phrog_17507,phrog_2914,phrog_2340,phrog_2255,phrog_1035: 2; phrog_307,phrog_2633,phrog_17507,phrog_2914,phrog_2340,phrog_12813,phrog_2255,phrog_5558,phrog_1035: 2; phrog_307,phrog_30859,phrog_2633,phrog_17507,phrog_2914,phrog_2340,phrog_2255,phrog_1035: 1; phrog_307,phrog_2633,phrog_17507,phrog_2914,phrog_2340,phrog_2255: 1; phrog_307,phrog_2633,phrog_6611,phrog_17507,phrog_2914,phrog_2340,phrog_2255,phrog_1035: 1; phrog_307,phrog_2633,phrog_17507,phrog_2914,phrog_2340,phrog_2255,phrog_1035: 1; phrog_307,phrog_2633,phrog_17507,phrog_2914,phrog_2340,phrog_1035: 1	PF02945.18: 15	clu_17704
57	2816	1531_mono	14	nan	nan: 14	nan: 14	37.5	1.3445044840729639	6.555714285714286	1.0480730617934717	nan: 14	nan: 14	nan: 14	nan: 14	nan: 14	clu_2816
58	8511	54_clan	14	nan	hypothetical protein: 13; nan: 1	nan: 14	74.28571428571429	10.087529021432442	9.723571428571429	0.8306402270617446	nan: 14	nan: 14	nan: 14	phrog_19243: 11; phrog_7066,phrog_19243: 1; phrog_7066: 1; nan: 1	nan: 14	clu_8511
59	3473	282_pair	14	nan	Rz-like spanin: 14	Phage_lysis: 14	148.0	3.9026618135279456	8.492857142857144	0.7823281681221522	nan: 14	nan: 14	nan: 14	phrog_1327: 14	PF03245.16: 14	clu_3473
60	585	2772_mono	14	nan	hypothetical protein: 14	nan: 14	36.357142857142854	2.373155732746617	4.880000000000001	1.0085328262076851	nan: 14	nan: 14	nan: 14	phrog_17444: 14	nan: 14	clu_585
61	3004	2711_mono	13	nan	nan: 13	nan: 13	42.0	0.0	9.853846153846153	0.11529227073966292	nan: 13	nan: 13	nan: 13	nan: 13	nan: 13	clu_3004
62	2290	52_clan	13	nan	SAM-dependent methyltransferase: 13	nan: 13	111.0	0.0	4.32	0.0	APIS091: 13	CLAN015: 13	restriction-modification (RM);bacteriophage exclusion (BREX): 13	phrog_2226: 13	nan: 13	clu_2290
63	15284	154_clan	13	nan	hypothetical protein: 13	nan: 13	185.3846153846154	16.42426285275568	9.094615384615384	0.9847725235184631	nan: 13	nan: 13	nan: 13	phrog_8679: 13	nan: 13	clu_15284
64	13	284_pair	13	nan	hypothetical protein: 12; nan: 1	nan: 13	56.15384615384615	2.5115119565099233	7.000769230769231	1.624020020086275	nan: 13	nan: 13	nan: 13	phrog_7319: 12; nan: 1	nan: 13	clu_13
65	16714	162_clan	13	nan	nan: 13	nan: 13	42.53846153846154	4.520608082536842	10.053076923076922	0.44178397087612475	nan: 13	nan: 13	nan: 13	nan: 13	nan: 13	clu_16714
66	740	2218_mono	13	nan	hypothetical protein: 13	nan: 13	70.38461538461539	0.9607689228305233	7.781538461538461	0.4241628255329581	nan: 13	nan: 13	nan: 13	phrog_26099: 13	nan: 13	clu_740
67	1180	25_clan	13	nan	nan: 9; transposase: 4	BrkDBD: 7; nan: 2; HTH_28,HTH_Tnp_1: 2; HTH_23,HTH_28,HTH_Tnp_1: 1; BrkDBD,HTH_Tnp_ISL3: 1	116.6923076923077	1.7974340685458345	9.522307692307692	0.20125248843819005	nan: 13	nan: 13	nan: 13	nan: 9; phrog_2422: 2; phrog_151: 2	PF09607.13: 7; nan: 2; PF13518.9,PF01527.23: 2; PF13384.9,PF13518.9,PF01527.23: 1; PF09607.13,PF13542.9: 1	clu_1180
68	2011	69_clan	12	nan	hypothetical protein: 12	nan: 12	90.83333333333333	9.888775393742076	8.553333333333333	1.25857302553569	nan: 12	nan: 12	nan: 12	phrog_3199: 12	nan: 12	clu_2011
69	1376	20_clan	12	nan	hypothetical protein: 12	nan: 12	44.0	0.0	10.606666666666667	0.43328204824725175	nan: 12	nan: 12	nan: 12	phrog_7202: 12	nan: 12	clu_1376
70	1299	793_mono	11	nan	hypothetical protein: 11	nan: 11	53.36363636363637	3.6406792573015068	9.776363636363635	0.02802596198981473	nan: 11	nan: 11	nan: 11	phrog_16783: 11	nan: 11	clu_1299
71	33	18_clan	11	nan	hypothetical protein: 10; nan: 1	nan: 11	55.81818181818182	8.692734688441627	9.214545454545455	0.6931863189123634	nan: 11	nan: 11	nan: 11	phrog_5058: 10; nan: 1	nan: 11	clu_33
72	15688	52_clan	11	nan	SAM-dependent methyltransferase: 11	nan: 11	141.36363636363637	7.486958358007973	4.771818181818182	0.26091447571256665	APIS091: 11	CLAN015: 11	restriction-modification (RM);bacteriophage exclusion (BREX): 11	phrog_2226: 11	nan: 11	clu_15688
73	16900	307_pair	11	nan	nan: 11	nan: 11	35.0	0.0	8.154545454545454	0.24610419079583454	nan: 11	nan: 11	nan: 11	nan: 11	nan: 11	clu_16900
74	13610	182_clan	11	nan	virion structural protein: 11	nan: 11	105.45454545454545	15.148357246669596	9.296363636363635	0.827723054255138	nan: 11	nan: 11	nan: 11	phrog_13431: 11	nan: 11	clu_13610
75	5008	66_clan	10	nan	hypothetical protein: 10	nan: 10	68.2	0.4216370213557825	4.911	0.8579750061109654	nan: 10	nan: 10	nan: 10	phrog_6403: 10	nan: 10	clu_5008
76	11028	1129_mono	10	nan	nan: 10	nan: 10	52.1	2.330951164939612	4.5440000000000005	0.17582819897717072	nan: 10	nan: 10	nan: 10	nan: 10	nan: 10	clu_11028
77	17772	63_clan	10	nan	hypothetical protein: 10	nan: 10	131.7	9.019115502334168	9.66	0.2328566559543069	nan: 10	nan: 10	nan: 10	phrog_7066: 10	nan: 10	clu_17772
78	11766	116_clan	10	nan	hypothetical protein: 10	nan: 10	61.0	4.546060565661953	6.271	0.9990601138625802	nan: 10	nan: 10	nan: 10	phrog_20418: 10	nan: 10	clu_11766
79	3688	290_pair	10	nan	Kil protein for bacterial septation inhibition: 9; nan: 1	Lambda_Kil: 9; nan: 1	48.3	1.4181364924121778	10.025	0.12158673173226262	nan: 10	nan: 10	nan: 10	phrog_3924: 9; nan: 1	PF06301.14: 9; nan: 1	clu_3688
80	10265	8_clan	9	nan	protein kinase; inhibitor of host transcription; positively regulates RNaseIII; negatively on RNaseE,serine-threonine kinase,kinase: 8; protein kinase; inhibitor of host transcription; positively regulates RNaseIII; negatively on RNaseE,serine-threonine kinase,kinase,MarR family transcrition regulator: 1	nan: 9	272.55555555555554	48.59812524962025	5.818888888888889	0.37863057339722483	nan: 9	nan: 9	nan: 9	phrog_15752,phrog_2828,phrog_18305: 8; phrog_15752,phrog_1687,phrog_2828,phrog_18305: 1	nan: 9	clu_10265
81	11456	1317_mono	9	nan	nan: 9	nan: 9	30.0	0.0	9.64111111111111	0.4383618495160254	nan: 9	nan: 9	nan: 9	nan: 9	nan: 9	clu_11456
82	3485	166_clan	9	nan	hypothetical protein: 9	nan: 9	109.11111111111111	9.33333333333333	8.945555555555556	1.3655778182797844	nan: 9	nan: 9	nan: 9	phrog_18517: 9	nan: 9	clu_3485
83	3025	8_clan	9	nan	protein kinase; inhibitor of host transcription; positively regulates RNaseIII; negatively on RNaseE,serine-threonine kinase,kinase: 7; hypothetical protein,protein kinase; inhibitor of host transcription; positively regulates RNaseIII; negatively on RNaseE,serine-threonine kinase,kinase: 2	nan: 9	395.8888888888889	33.46806105992864	7.512222222222222	1.2999690167248001	nan: 9	nan: 9	nan: 9	phrog_15752,phrog_2828,phrog_18305: 7; phrog_3809,phrog_15752,phrog_2828,phrog_18305: 2	nan: 9	clu_3025
84	3607	2135_mono	9	nan	hypothetical protein: 9	nan: 9	76.0	0.0	4.403333333333332	0.04000000000000008	nan: 9	nan: 9	nan: 9	phrog_32657: 9	nan: 9	clu_3607
85	8611	33_clan	9	nan	ocr-like anti-restriction: 9	ocr: 9	171.55555555555554	6.043821454822912	4.084444444444444	0.0710828937071203	APIS087: 9	CLAN020: 9	restriction-modification (RM);bacteriophage exclusion (BREX): 9	phrog_2568: 9	PF08684.13: 9	clu_8611
86	50	2278_mono	8	nan	hypothetical protein: 8	nan: 8	76.0	0.0	7.8237499999999995	0.3217335854398789	nan: 8	nan: 8	nan: 8	phrog_21597: 8	nan: 8	clu_50
87	4024	355_pair	8	nan	nan: 6; hypothetical protein: 2	nan: 8	53.875	3.943801646707328	6.315	0.2654376440091774	nan: 8	nan: 8	nan: 8	nan: 6; phrog_36247: 2	nan: 8	clu_4024
88	6797	2293_mono	8	nan	hypothetical protein: 8	nan: 8	103.75	0.7071067811865497	8.74125	1.5475550994114184	nan: 8	nan: 8	nan: 8	phrog_554: 7; phrog_554,phrog_12194: 1	nan: 8	clu_6797
89	12433	2746_mono	8	nan	hypothetical protein: 6; nan: 2	nan: 8	79.5	2.7774602993176547	6.45375	0.3732841698070941	nan: 8	nan: 8	nan: 8	phrog_30554: 6; nan: 2	nan: 8	clu_12433
90	10320	2810_mono	8	nan	hypothetical protein: 8	nan: 8	64.25	2.4928469095164494	6.36625	1.1927631485636319	nan: 8	nan: 8	nan: 8	phrog_10097,phrog_336: 8	nan: 8	clu_10320
91	9068	48_clan	8	T7p0.5, nan	hypothetical protein: 8	nan: 8	69.375	1.505940617307718	8.36125	1.2019322241410169	nan: 8	nan: 8	nan: 8	phrog_16572: 8	nan: 8	clu_9068
92	3047	355_pair	8	nan	hypothetical protein: 8	nan: 8	52.0	0.0	6.81125	0.4932237249536391	nan: 8	nan: 8	nan: 8	phrog_36247: 8	nan: 8	clu_3047
93	16958	62_clan	8	nan	hypothetical protein,anti-repressor,anti-repressor Ant: 8	Bro-N: 8	277.5	7.690439333539869	9.14125	0.30455764174102956	nan: 8	nan: 8	nan: 8	phrog_245,phrog_2011,phrog_450,phrog_7940,phrog_130,phrog_25722,phrog_5060,phrog_2593: 6; phrog_2011,phrog_450,phrog_130,phrog_7940,phrog_25722,phrog_5060,phrog_2593: 2	PF02498.20: 8	clu_16958
94	157	1386_mono	8	nan	nan: 8	nan: 8	42.0	0.0	8.12	0.0	nan: 8	nan: 8	nan: 8	nan: 8	nan: 8	clu_157
95	839	1113_mono	8	nan	nan: 8	nan: 8	32.0	0.0	6.89	0.0	nan: 8	nan: 8	nan: 8	nan: 8	nan: 8	clu_839
96	778	690_mono	8	nan	hypothetical protein: 8	nan: 8	62.125	0.35355339059327484	9.11375	0.06457277179386695	nan: 8	nan: 8	nan: 8	phrog_20059: 8	nan: 8	clu_778
97	280	701_mono	8	nan	nan: 8	nan: 8	33.0	0.0	7.93	0.0	nan: 8	nan: 8	nan: 8	nan: 8	nan: 8	clu_280
98	17415	52_clan	7	nan	SAM-dependent methyltransferase: 7	nan: 7	141.85714285714286	2.6726124191242464	5.578571428571428	0.1504912590405802	APIS091: 7	CLAN015: 7	restriction-modification (RM);bacteriophage exclusion (BREX): 7	phrog_2226: 7	nan: 7	clu_17415
99	2493	864_mono	7	nan	hypothetical protein: 7	nan: 7	55.0	0.0	10.962857142857143	0.35302097603939814	nan: 7	nan: 7	nan: 7	phrog_10380: 7	nan: 7	clu_2493
100	5275	97_clan	7	nan	hypothetical protein: 7	nan: 7	60.42857142857143	6.425396041156862	9.022857142857143	0.24177911997760063	nan: 7	nan: 7	nan: 7	phrog_2193: 7	nan: 7	clu_5275
101	13463	2803_mono	7	nan	nan: 7	nan: 7	69.28571428571429	2.9277002188456	9.462857142857143	0.3735288603626361	nan: 7	nan: 7	nan: 7	nan: 7	nan: 7	clu_13463
102	366	61_clan	6	nan	hypothetical protein: 6	nan: 6	32.666666666666664	0.816496580927726	4.25	0.30983866769659363	nan: 6	nan: 6	nan: 6	phrog_2061: 6	nan: 6	clu_366
103	10755	52_clan	6	nan	hypothetical protein,SAM-dependent methyltransferase: 4; SAM-dependent methyltransferase: 2	nan: 6	160.83333333333334	12.93702696397695	4.993333333333333	0.11003029885748139	APIS091: 6	CLAN015: 6	restriction-modification (RM);bacteriophage exclusion (BREX): 6	phrog_2226,phrog_22483: 4; phrog_2226: 2	nan: 6	clu_10755
104	5180	202_pair	6	nan	nan: 6	nan: 6	38.666666666666664	6.531972647421808	5.206666666666667	1.1159510144565783	nan: 6	nan: 6	nan: 6	nan: 6	nan: 6	clu_5180
105	15165	17_clan	6	nan	HNH endonuclease,endonuclease: 6	HNH_3: 4; HNH_3,zf-His_Me_endon: 2	146.5	7.314369419163897	9.67	0.39166312055132213	nan: 6	nan: 6	nan: 6	phrog_1492,phrog_1872,phrog_6254,phrog_59,phrog_826,phrog_3593: 4; phrog_826,phrog_99,phrog_1872,phrog_6254,phrog_59,phrog_4842,phrog_10495,phrog_3593,phrog_1891: 1; phrog_1492,phrog_99,phrog_1872,phrog_6254,phrog_59,phrog_4842,phrog_826,phrog_3593: 1	PF13392.9: 4; PF13392.9,PF05551.14: 2	clu_15165
106	17186	363_pair	6	nan	hypothetical protein: 6	nan: 6	115.0	0.0	9.861666666666666	0.02994439290863444	nan: 6	nan: 6	nan: 6	phrog_11472: 6	nan: 6	clu_17186
