phrog_25822	GCF_002624845.1_00044	292	0.627	2.025E-90	9	244	256	0	212	224
phrog_4775	GCA_026273205.1_00005	42	0.616	1.687E-04	125	156	890	24	55	646
phrog_20532	GCA_024381135.1_00008	36	0.883	1.172E-04	0	17	86	128	145	216
phrog_30377	GCA_029535525.1_00001	35	0.417	1.907E-04	11	51	82	63	105	114
phrog_14442	GCA_026273205.1_00005	58	0.445	1.466E-09	281	349	843	22	78	646
phrog_37032	GCA_024381135.1_00008	44	0.466	3.582E-07	31	78	110	155	201	216
phrog_27501	GCF_004875685.1_00004	51	0.405	9.750E-09	27	94	185	19	84	103
phrog_27501	GCA_013086035.1_00002	38	0.324	2.467E-04	27	93	185	16	82	97
phrog_6254	GCA_014489655.2_00001	248	0.901	7.949E-78	0	130	131	0	130	131
phrog_6254	GCA_020488535.1_00047	81	0.447	8.066E-20	0	97	131	0	88	134
phrog_6254	GCF_000867985.1_00001	49	0.633	1.192E-08	31	65	131	46	82	152
phrog_7319	GCF_002613645.1_00004	93	0.813	3.565E-25	7	60	61	0	53	55
phrog_7319	GCF_000866705.1_00005	90	0.792	3.290E-24	7	60	61	0	53	55
phrog_7319	GCA_009187985.1_00005	90	0.792	3.290E-24	7	60	61	0	53	55
phrog_7319	GCF_000923095.1_00004	90	0.788	4.520E-24	7	60	61	0	53	55
phrog_7319	GCF_003368725.1_00006	87	0.770	3.039E-23	7	60	61	0	53	55
phrog_7319	GCF_001745755.1_00005	87	0.767	4.175E-23	7	60	61	0	53	55
phrog_7319	GCA_015147065.1_00005	85	0.751	2.044E-22	7	60	61	0	53	55
phrog_7319	GCF_001745895.1_00005	80	0.746	1.272E-20	9	59	61	0	50	53
phrog_7319	GCA_021355615.1_00003	77	0.720	1.617E-19	9	59	61	0	50	53
phrog_7319	GCF_002624065.1_00003	73	0.654	3.890E-18	7	60	61	0	53	55
phrog_7319	GCA_020496975.1_00006	55	0.555	6.523E-12	12	60	61	3	51	53
phrog_7319	GCA_020496975.1_00005	33	0.498	3.958E-04	27	58	61	21	52	55
phrog_11917	GCF_000915495.1_00005	41	0.839	9.341E-07	37	58	69	40	61	70
phrog_11917	GCA_021863865.1_00008	40	0.710	1.770E-06	43	68	69	59	84	90
phrog_11917	GCF_002617945.1_00006	37	0.877	1.660E-05	40	58	69	49	67	76
phrog_11917	GCA_013112085.1_00053	33	0.848	7.729E-04	41	57	69	53	69	70
phrog_11917	GCF_000917035.1_00008	33	0.625	7.729E-04	35	58	69	86	109	118
phrog_14558	GCA_026273205.1_00005	62	0.445	6.621E-11	22	93	663	19	92	646
phrog_18305	GCF_000928875.1_00003	613	0.973	7.926E-201	0	297	298	0	297	298
phrog_18305	GCA_009861105.1_00029	562	0.868	2.631E-183	0	296	298	0	310	312
phrog_18305	GCA_009801405.2_00047	548	0.856	3.049E-178	0	296	298	0	307	309
phrog_18305	GCA_025085855.1_00007	130	0.440	6.159E-34	43	204	298	70	221	369
phrog_18305	GCA_020523215.1_00023	130	0.440	6.159E-34	43	204	298	70	221	369
phrog_18305	GCA_025515735.1_00004	128	0.436	2.107E-33	43	204	298	70	221	369
phrog_18305	GCA_023731895.1_00035	128	0.436	2.107E-33	43	204	298	70	221	369
phrog_18305	GCA_005891925.1_00005	128	0.435	2.866E-33	43	204	298	70	221	369
phrog_18305	GCF_001743775.1_00005	128	0.435	2.866E-33	43	204	298	70	221	369
phrog_18305	GCA_025085835.1_00005	128	0.435	2.866E-33	43	204	298	70	221	369
phrog_18305	GCA_025860385.1_00036	127	0.433	3.897E-33	43	204	298	70	221	369
phrog_18305	GCA_024384215.1_00015	127	0.432	5.299E-33	43	204	298	67	218	312
phrog_18305	GCA_019095835.1_00022	127	0.432	5.299E-33	43	204	298	70	221	369
phrog_18305	GCA_026981275.1_00011	126	0.431	7.204E-33	43	204	298	70	221	369
phrog_18305	GCF_002628105.1_00005	126	0.430	9.795E-33	43	204	298	70	221	369
phrog_18305	GCF_003575705.1_00004	126	0.430	9.795E-33	43	204	298	70	221	370
phrog_18305	GCA_008220945.1_00019	126	0.429	1.332E-32	43	204	298	70	221	369
phrog_18305	GCA_009672345.1_00005	126	0.429	1.332E-32	43	204	298	70	221	369
phrog_18305	GCF_001744455.1_00005	126	0.429	1.332E-32	43	204	298	70	221	369
phrog_18305	GCF_021864085.1_00027	126	0.429	1.332E-32	43	204	298	70	221	369
phrog_18305	GCA_024606145.1_00042	125	0.428	1.810E-32	43	204	298	70	221	369
phrog_18305	GCA_018726505.1_00005	125	0.427	2.461E-32	43	204	298	70	221	278
phrog_18305	GCA_028674795.1_00036	125	0.427	2.461E-32	43	204	298	70	221	369
phrog_18305	GCF_000875285.1_00005	125	0.427	2.461E-32	43	204	298	70	221	369
phrog_18305	GCA_023731885.1_00011	125	0.427	2.461E-32	43	204	298	70	221	369
phrog_18305	GCF_002606805.1_00008	124	0.426	3.345E-32	43	204	298	70	221	369
phrog_18305	GCA_025085845.1_00005	124	0.426	3.345E-32	43	204	298	70	221	369
phrog_18305	GCF_002619725.1_00004	124	0.428	3.345E-32	43	203	298	83	235	382
phrog_18305	GCF_002617425.2_00003	124	0.427	4.547E-32	43	203	298	80	232	379
phrog_18305	GCA_023731615.1_00033	124	0.424	6.180E-32	43	204	298	70	221	369
phrog_18305	GCA_014514895.1_00011	124	0.424	6.180E-32	43	204	298	70	221	369
phrog_18305	GCA_025515725.1_00004	123	0.422	1.142E-31	43	204	298	70	221	369
phrog_18305	GCF_002612345.1_00028	122	0.420	2.108E-31	43	204	298	70	221	369
phrog_18305	GCF_000926875.1_00004	122	0.419	2.865E-31	43	204	298	70	221	369
phrog_18305	GCA_025085155.1_00014	121	0.417	5.288E-31	43	204	298	69	222	328
phrog_18305	GCF_000847165.1_00004	121	0.416	7.184E-31	43	204	298	70	221	369
phrog_18305	GCA_021378495.1_00042	120	0.415	9.760E-31	43	204	298	14	165	313
phrog_18305	GCF_002628045.1_00005	120	0.415	9.760E-31	43	204	298	70	221	369
phrog_18305	GCF_000841665.1_00003	119	0.413	1.801E-30	43	204	298	70	221	369
phrog_18305	GCA_008221485.1_00005	118	0.351	4.512E-30	34	235	298	63	246	380
phrog_18305	GCA_023716895.1_00034	115	0.335	7.070E-29	26	235	298	59	246	369
phrog_18305	GCF_002610185.1_00020	114	0.400	9.596E-29	43	204	298	70	221	369
phrog_18305	GCA_009828395.2_00004	113	0.381	2.398E-28	43	210	298	84	254	400
phrog_18305	GCA_026898355.1_00018	113	0.394	3.254E-28	47	209	298	74	223	334
phrog_18305	GCF_003568435.1_00004	111	0.337	1.102E-27	34	234	298	63	245	379
phrog_18305	GCF_002997865.1_00004	110	0.389	2.027E-27	43	204	298	70	227	372
phrog_18305	GCA_014071185.1_00044	110	0.389	2.027E-27	43	204	298	70	227	376
phrog_18305	GCF_000903135.1_00005	110	0.389	2.027E-27	43	204	298	70	227	376
phrog_18305	GCA_017347925.1_00040	109	0.387	3.728E-27	43	204	298	70	222	369
phrog_18305	GCA_022211075.1_00005	108	0.378	9.293E-27	38	203	298	72	222	413
phrog_18305	GCA_014518185.1_00013	108	0.383	1.260E-26	43	204	298	70	222	369
phrog_18305	GCA_012637035.1_00003	108	0.390	1.260E-26	47	204	298	114	259	408
phrog_18305	GCA_014824645.1_00013	108	0.329	1.708E-26	34	235	298	63	246	368
phrog_18305	GCA_020528835.1_00003	107	0.380	3.137E-26	43	204	298	70	225	373
phrog_18305	GCA_008221325.1_00013	105	0.323	1.433E-25	34	235	298	63	246	374
phrog_18305	GCF_001470735.1_00008	104	0.365	2.630E-25	43	204	298	69	235	391
phrog_18305	GCF_002990765.1_00002	102	0.375	8.847E-25	47	204	298	79	220	263
phrog_18305	GCF_002990805.1_00002	102	0.375	8.847E-25	47	204	298	79	220	263
phrog_18305	GCA_008215485.1_00003	102	0.317	1.198E-24	35	222	298	42	243	244
phrog_18305	GCA_018726495.1_00006	102	0.355	1.622E-24	43	211	298	105	274	348
phrog_18305	GCA_024384195.1_00030	101	0.315	2.195E-24	35	222	298	42	243	244
phrog_18305	GCF_003094295.1_00004	100	0.359	5.444E-24	41	204	298	70	225	313
phrog_18305	GCA_022604745.1_00041	99	0.311	9.968E-24	35	222	298	42	243	244
phrog_18305	GCA_027618095.1_00018	99	0.311	9.968E-24	35	222	298	42	243	244
phrog_18305	GCA_020496965.1_00003	99	0.362	9.968E-24	43	203	298	70	216	369
phrog_18305	GCF_002957255.1_00007	99	0.359	1.349E-23	43	204	298	71	219	362
phrog_18305	GCF_003575465.1_00005	98	0.335	1.825E-23	34	206	298	33	211	336
phrog_18305	GCF_003575425.1_00006	98	0.334	2.468E-23	34	206	298	33	211	336
phrog_18305	GCF_003341035.1_00043	98	0.353	2.468E-23	39	203	298	76	230	384
phrog_18305	GCA_013343695.1_00005	98	0.353	2.468E-23	39	203	298	76	230	384
phrog_18305	GCF_002956045.1_00006	98	0.345	3.339E-23	43	211	298	105	274	348
phrog_18305	GCA_008605845.1_00005	97	0.355	4.515E-23	43	204	298	68	217	367
phrog_18305	GCA_019090055.1_00005	96	0.306	8.257E-23	35	222	298	42	243	244
phrog_18305	GCF_001755025.1_00003	96	0.353	8.257E-23	43	204	298	68	217	367
phrog_18305	GCF_000915495.1_00003	96	0.304	1.509E-22	35	222	298	42	243	244
phrog_18305	GCF_004319625.1_00013	96	0.304	1.509E-22	35	222	298	42	243	244
phrog_18305	GCF_003861675.1_00041	95	0.350	2.040E-22	43	204	298	68	217	367
phrog_18305	GCA_029535575.1_00005	95	0.343	2.758E-22	39	204	298	64	215	334
phrog_18305	GCF_003575385.1_00005	95	0.327	2.758E-22	34	206	298	33	211	336
phrog_18305	GCA_027618085.1_00018	94	0.301	3.728E-22	35	222	298	42	243	244
phrog_18305	GCF_002612025.1_00005	94	0.342	3.728E-22	39	204	298	64	215	338
phrog_18305	GCF_003094255.1_00005	94	0.326	5.037E-22	34	206	298	33	210	335
phrog_18305	GCA_027618105.1_00018	94	0.300	6.807E-22	35	222	298	42	243	244
phrog_18305	GCA_024606195.1_00005	94	0.340	6.807E-22	47	211	298	91	256	287
phrog_18305	GCA_015296585.1_00044	94	0.346	6.807E-22	43	204	298	68	216	359
phrog_18305	GCF_004325275.1_00006	93	0.345	9.197E-22	43	204	298	68	216	359
phrog_18305	GCA_018215605.1_00046	93	0.346	9.197E-22	43	203	298	70	217	361
phrog_18305	GCA_025887195.1_00005	93	0.339	9.197E-22	39	204	298	64	215	368
phrog_18305	GCA_013388245.1_00005	93	0.338	1.242E-21	39	204	298	64	215	350
phrog_18305	GCF_003181215.1_00005	93	0.337	1.678E-21	39	204	298	64	215	334
phrog_18305	GCF_002628025.1_00005	93	0.337	1.678E-21	39	204	298	64	215	334
phrog_18305	GCA_014518165.1_00043	93	0.337	1.678E-21	39	204	298	64	215	334
phrog_18305	GCF_004799885.1_00006	93	0.337	1.678E-21	39	204	298	64	215	334
phrog_18305	GCF_002614225.1_00005	93	0.337	1.678E-21	39	204	298	64	218	337
phrog_18305	GCA_025630475.1_00046	93	0.337	1.678E-21	39	204	298	64	215	338
phrog_18305	GCF_003601515.1_00004	92	0.300	2.267E-21	39	222	298	46	243	244
phrog_18305	GCA_023239905.1_00005	92	0.336	2.267E-21	39	204	298	64	215	338
phrog_18305	GCA_015244955.1_00041	92	0.336	2.267E-21	39	204	298	64	215	350
phrog_18305	GCA_015245045.1_00016	92	0.348	2.267E-21	47	204	298	72	215	350
phrog_18305	GCA_008690445.1_00046	92	0.342	2.267E-21	43	204	298	68	215	350
phrog_18305	GCA_016653725.1_00006	92	0.342	2.267E-21	43	204	298	68	215	368
phrog_18305	GCA_025085165.1_00031	92	0.335	3.062E-21	39	204	298	64	215	334
phrog_18305	GCA_013268055.1_00005	92	0.335	3.062E-21	39	204	298	64	215	338
phrog_18305	GCA_024381165.1_00008	92	0.341	3.062E-21	43	204	298	68	216	359
phrog_18305	GCA_023731865.1_00014	92	0.341	3.062E-21	43	204	298	68	216	359
phrog_18305	GCF_002958515.1_00012	91	0.340	4.134E-21	43	204	298	68	216	359
phrog_18305	GCA_020489705.1_00004	91	0.339	5.582E-21	43	204	298	68	216	359
phrog_18305	GCF_001500935.1_00005	91	0.332	7.536E-21	39	204	298	64	215	334
phrog_18305	GCA_020906705.1_00020	91	0.332	7.536E-21	39	204	298	64	215	334
phrog_18305	GCA_009388125.1_00005	91	0.338	7.536E-21	43	204	298	68	215	338
phrog_18305	GCA_015244935.1_00028	91	0.332	7.536E-21	39	204	298	64	215	350
phrog_18305	GCA_015245075.1_00032	91	0.332	7.536E-21	39	204	298	64	215	350
phrog_18305	GCA_015244945.1_00006	91	0.332	7.536E-21	39	204	298	64	215	350
phrog_18305	GCA_023731785.1_00002	91	0.338	7.536E-21	43	204	298	68	216	359
phrog_18305	GCA_023731595.1_00012	91	0.338	7.536E-21	43	204	298	68	216	359
phrog_18305	GCF_001744055.1_00006	91	0.338	7.536E-21	43	204	298	70	218	361
phrog_18305	GCA_025085185.1_00005	90	0.331	1.017E-20	39	204	298	64	215	334
phrog_18305	GCA_008220775.1_00006	90	0.306	1.017E-20	39	226	298	64	231	334
phrog_18305	GCA_009909595.1_00044	90	0.337	1.017E-20	43	204	298	68	216	359
phrog_18305	GCF_002617865.1_00005	90	0.330	1.373E-20	39	204	298	64	215	334
phrog_18305	GCA_021216335.1_00005	90	0.330	1.373E-20	39	204	298	64	215	334
phrog_18305	GCF_003181235.1_00004	90	0.330	1.373E-20	39	204	298	64	215	334
phrog_18305	GCA_020892785.1_00011	90	0.336	1.373E-20	43	204	298	68	216	358
phrog_18305	GCF_003341475.1_00013	90	0.336	1.373E-20	43	204	298	68	216	359
phrog_18305	GCF_000844825.1_00005	90	0.336	1.373E-20	43	204	298	68	216	359
phrog_18305	GCF_000892355.1_00003	90	0.336	1.373E-20	43	204	298	68	215	365
phrog_18305	GCA_018215425.1_00005	89	0.291	1.853E-20	35	222	298	42	243	244
phrog_18305	GCF_002614245.1_00006	89	0.329	1.853E-20	39	204	298	64	218	299
phrog_18305	GCF_000891215.1_00005	89	0.329	1.853E-20	39	204	298	64	215	334
phrog_18305	GCF_003181255.1_00005	89	0.329	1.853E-20	39	204	298	64	218	337
phrog_18305	GCF_002614265.1_00006	89	0.329	1.853E-20	39	204	298	64	218	337
phrog_18305	GCA_024384125.1_00027	89	0.329	1.853E-20	39	204	298	64	218	337
phrog_18305	GCF_002612285.1_00005	89	0.329	1.853E-20	39	204	298	64	218	353
phrog_18305	GCA_025727355.1_00023	89	0.335	1.853E-20	43	204	298	68	216	359
phrog_18305	GCF_003865455.1_00044	89	0.335	1.853E-20	43	204	298	68	217	367
phrog_18305	GCA_029535535.1_00005	89	0.328	2.501E-20	39	204	298	64	218	337
phrog_18305	GCA_029535485.1_00005	89	0.328	2.501E-20	39	204	298	64	218	337
phrog_18305	GCA_008951985.1_00005	89	0.334	2.501E-20	43	204	298	68	216	359
phrog_18305	GCF_000874625.1_00003	89	0.334	2.501E-20	43	204	298	68	215	366
phrog_18305	GCA_027574555.1_00011	89	0.327	3.375E-20	39	204	298	64	214	333
phrog_18305	GCF_003613655.1_00006	89	0.333	3.375E-20	43	204	298	68	216	359
phrog_18305	GCA_009708635.1_00012	89	0.333	3.375E-20	43	204	298	68	216	359
phrog_18305	GCF_000919455.1_00002	89	0.333	3.375E-20	43	204	298	68	217	375
phrog_18305	GCA_029535495.1_00005	88	0.326	4.553E-20	39	204	298	64	218	337
phrog_18305	GCA_013268015.1_00003	88	0.332	4.553E-20	43	204	298	68	217	375
phrog_18305	GCF_003958785.1_00004	88	0.325	6.142E-20	39	204	298	64	215	330
phrog_18305	GCA_029535515.1_00005	88	0.325	6.142E-20	39	204	298	64	218	337
phrog_18305	GCA_029535525.1_00004	88	0.325	6.142E-20	39	204	298	64	218	337
phrog_18305	GCA_029535505.1_00005	88	0.325	6.142E-20	39	204	298	64	218	337
phrog_18305	GCA_013133605.1_00043	88	0.331	6.142E-20	43	204	298	68	216	359
phrog_18305	GCF_000892275.1_00003	88	0.331	6.142E-20	43	204	298	68	217	379
phrog_18305	GCA_009455705.1_00003	87	0.330	8.284E-20	43	204	298	68	218	337
phrog_18305	GCF_003203715.1_00004	87	0.330	8.284E-20	43	204	298	68	218	337
phrog_18305	GCA_015245125.1_00011	87	0.330	8.284E-20	43	204	298	68	218	337
phrog_18305	GCA_014518175.1_00048	87	0.330	8.284E-20	43	204	298	68	218	341
phrog_18305	GCF_002957955.1_00003	87	0.324	8.284E-20	39	204	298	64	218	353
phrog_18305	GCF_001041375.1_00014	87	0.328	8.284E-20	42	204	298	70	219	362
phrog_18305	GCA_026432325.2_00004	87	0.323	1.117E-19	39	204	298	64	215	334
phrog_18305	GCA_026432365.2_00004	87	0.323	1.117E-19	39	204	298	64	215	334
phrog_18305	GCA_029535555.1_00005	87	0.323	1.117E-19	39	204	298	64	218	337
phrog_18305	GCA_022544565.1_00038	87	0.323	1.117E-19	39	204	298	64	215	338
phrog_18305	GCA_008215745.1_00022	87	0.323	1.117E-19	39	204	298	64	218	360
phrog_18305	GCA_008215845.1_00006	87	0.323	1.117E-19	39	204	298	64	218	360
phrog_18305	GCA_025727485.1_00028	87	0.328	1.507E-19	43	204	298	68	218	323
phrog_18305	GCF_000890635.1_00005	87	0.322	1.507E-19	39	204	298	64	215	334
phrog_18305	GCA_025085175.1_00008	87	0.328	1.507E-19	43	204	298	68	215	334
phrog_18305	GCF_001500915.1_00006	87	0.322	1.507E-19	39	204	298	64	215	334
phrog_18305	GCA_024381155.1_00049	87	0.328	1.507E-19	43	204	298	68	218	337
phrog_18305	GCA_005145125.1_00039	87	0.322	1.507E-19	39	204	298	64	215	338
phrog_18305	GCA_025465825.1_00023	87	0.328	1.507E-19	43	204	298	68	218	339
phrog_18305	GCF_003342575.1_00006	86	0.321	2.031E-19	39	204	298	64	215	334
phrog_18305	GCA_023499205.1_00004	86	0.321	2.031E-19	39	204	298	64	215	338
phrog_18305	GCF_002617845.1_00005	86	0.327	2.031E-19	43	204	298	68	215	338
phrog_18305	GCA_027574565.1_00030	86	0.320	2.739E-19	39	204	298	64	215	334
phrog_18305	GCA_015245105.1_00029	86	0.320	2.739E-19	39	204	298	64	215	338
phrog_18305	GCA_027946635.1_00020	86	0.320	2.739E-19	39	204	298	64	215	338
phrog_18305	GCA_005280775.1_00006	86	0.320	2.739E-19	39	204	298	64	218	341
phrog_18305	GCA_020484065.1_00005	86	0.332	2.739E-19	48	204	298	73	216	359
phrog_18305	GCA_020892795.1_00010	86	0.325	2.739E-19	43	204	298	68	216	359
phrog_18305	GCF_001506035.1_00008	85	0.324	3.692E-19	43	204	298	68	216	287
phrog_18305	GCF_000884535.1_00004	85	0.319	3.692E-19	39	204	298	64	215	334
phrog_18305	GCF_003181275.1_00004	85	0.319	3.692E-19	39	204	298	64	215	334
phrog_18305	GCF_003865715.1_00004	85	0.324	3.692E-19	43	204	298	68	218	341
phrog_18305	GCA_021355235.1_00004	85	0.324	3.692E-19	43	204	298	68	217	368
phrog_18305	GCA_020497025.1_00032	85	0.318	4.976E-19	39	204	298	64	215	340
phrog_18305	GCF_003958805.1_00005	85	0.317	6.706E-19	39	204	298	64	215	334
phrog_18305	GCA_024506105.1_00012	85	0.317	6.706E-19	39	204	298	64	215	334
phrog_18305	GCA_026432355.2_00005	85	0.317	6.706E-19	39	204	298	64	215	334
phrog_18305	GCF_002608235.1_00004	85	0.317	6.706E-19	39	204	298	64	218	337
phrog_18305	GCA_029535545.1_00004	85	0.317	6.706E-19	39	204	298	64	215	338
phrog_18305	GCA_015244965.1_00023	85	0.317	6.706E-19	39	204	298	64	215	338
phrog_18305	GCF_003613975.1_00004	85	0.322	6.706E-19	43	204	298	68	216	359
phrog_18305	GCA_015245115.1_00029	84	0.316	9.036E-19	39	204	298	64	215	327
phrog_18305	GCA_009672325.1_00011	84	0.316	9.036E-19	39	204	298	64	215	334
phrog_18305	GCA_015244915.1_00011	84	0.316	9.036E-19	39	204	298	64	218	337
phrog_18305	GCA_029535565.1_00005	84	0.316	9.036E-19	39	204	298	64	218	337
phrog_18305	GCA_009372295.1_00004	84	0.328	9.036E-19	47	203	298	75	224	430
phrog_18305	GCA_020490095.1_00006	84	0.320	1.217E-18	43	204	298	68	216	359
phrog_18305	GCF_000881715.1_00004	84	0.320	1.217E-18	43	204	298	68	217	367
phrog_18305	GCA_020892815.1_00010	84	0.320	1.217E-18	43	204	298	68	217	367
phrog_18305	GCF_003307575.1_00005	83	0.319	1.640E-18	43	204	298	68	217	367
phrog_18305	GCA_014183355.1_00043	83	0.317	2.975E-18	43	204	298	68	215	361
