GCA_014183355.1_00001	GCA_011044405.1_00002	hypothetical protein
GCA_014183355.1_00001	GCA_013426615.1_00048	hypothetical protein
GCA_014183355.1_00001	GCA_013426665.1_00043	hypothetical protein
GCA_014183355.1_00001	GCA_015147065.1_00054	hypothetical protein
GCA_014183355.1_00001	GCA_018215425.1_00048	hypothetical protein
GCA_014183355.1_00001	GCA_018535325.1_00019	hypothetical protein
GCA_014183355.1_00001	GCA_018612625.1_00039	hypothetical protein
GCA_014183355.1_00001	GCA_019090055.1_00050	hypothetical protein
GCA_014183355.1_00001	GCA_019466405.1_00008	hypothetical protein
GCA_014183355.1_00001	GCA_020491635.2_00049	hypothetical protein
GCA_014183355.1_00001	GCA_020868875.1_00008	hypothetical protein
GCA_014183355.1_00001	GCA_020868895.1_00008	hypothetical protein
GCA_014183355.1_00001	GCA_020868985.1_00009	hypothetical protein
GCA_014183355.1_00001	GCA_020868995.1_00008	hypothetical protein
GCA_014183355.1_00001	GCA_020869005.1_00008	hypothetical protein
GCA_014183355.1_00001	GCA_020869015.1_00008	hypothetical protein
GCA_014183355.1_00001	GCA_021029405.1_00017	hypothetical protein
GCA_014183355.1_00001	GCA_021090065.1_00011	hypothetical protein
GCA_014183355.1_00001	GCA_022401895.1_00043	hypothetical protein
GCA_014183355.1_00001	GCA_022604745.1_00037	hypothetical protein
GCA_014183355.1_00001	GCA_022984365.1_00008	hypothetical protein
GCA_014183355.1_00001	GCA_023094075.1_00047	hypothetical protein
GCA_014183355.1_00001	GCA_023571615.1_00052	hypothetical protein
GCA_014183355.1_00001	GCA_023571625.1_00051	hypothetical protein
GCA_014183355.1_00001	GCA_024302625.1_00050	hypothetical protein
GCA_014183355.1_00001	GCA_024384155.1_00045	hypothetical protein
GCA_014183355.1_00001	GCA_024384195.1_00026	hypothetical protein
GCA_014183355.1_00001	GCA_024637825.1_00007	hypothetical protein
GCA_014183355.1_00001	GCA_026432295.1_00001	hypothetical protein
GCA_014183355.1_00001	GCA_027618085.1_00014	hypothetical protein
GCA_014183355.1_00001	GCA_027618095.1_00014	hypothetical protein
GCA_014183355.1_00001	GCA_027618105.1_00014	hypothetical protein
GCA_014183355.1_00001	GCF_000915495.1_00048	hypothetical protein
GCA_014183355.1_00001	GCF_000923095.1_00001	hypothetical protein
GCA_014183355.1_00001	GCF_002613645.1_00001	hypothetical protein
GCA_014183355.1_00001	GCF_002613645.1_00046	hypothetical protein
GCA_014183355.1_00001	GCF_002618545.1_00007	hypothetical protein
GCA_014183355.1_00001	GCF_002624065.1_00048	hypothetical protein
GCA_014183355.1_00001	GCF_002958915.1_00046	hypothetical protein
GCA_014183355.1_00001	GCF_003991785.1_00016	hypothetical protein
GCA_014183355.1_00001	GCF_004319625.1_00007	hypothetical protein
GCA_014183355.1_00001	GCA_020496975.1_00056	hypothetical protein
GCA_014183355.1_00001	GCA_026432285.1_00086	hypothetical protein
GCA_014183355.1_00001	GCA_024381245.2_00001	hypothetical protein
GCA_014183355.1_00001	GCA_025085155.1_00008	hypothetical protein
GCA_014183355.1_00001	GCA_005145125.1_00044	hypothetical protein
GCA_014183355.1_00001	GCA_007051245.1_00002	hypothetical protein
GCA_014183355.1_00001	GCA_008215845.1_00002	hypothetical protein
GCA_014183355.1_00001	GCA_008220775.1_00002	hypothetical protein
GCA_014183355.1_00001	GCA_008690445.1_00001	hypothetical protein
GCA_014183355.1_00001	GCA_009388125.1_00048	hypothetical protein
GCA_014183355.1_00001	GCA_009672325.1_00006	hypothetical protein
GCA_014183355.1_00001	GCA_013388245.1_00050	hypothetical protein
GCA_014183355.1_00001	GCA_014518165.1_00040	hypothetical protein
GCA_014183355.1_00001	GCA_014518175.1_00045	hypothetical protein
GCA_014183355.1_00001	GCA_015244915.1_00016	hypothetical protein
GCA_014183355.1_00001	GCA_015244935.1_00033	hypothetical protein
GCA_014183355.1_00001	GCA_015244945.1_00001	hypothetical protein
GCA_014183355.1_00001	GCA_015244955.1_00047	hypothetical protein
GCA_014183355.1_00001	GCA_015244965.1_00017	hypothetical protein
GCA_014183355.1_00001	GCA_015245045.1_00022	hypothetical protein
GCA_014183355.1_00001	GCA_015245075.1_00027	hypothetical protein
GCA_014183355.1_00001	GCA_015245085.1_00007	hypothetical protein
GCA_014183355.1_00001	GCA_015245105.1_00034	hypothetical protein
GCA_014183355.1_00001	GCA_015245115.1_00025	hypothetical protein
GCA_014183355.1_00001	GCA_015245125.1_00014	hypothetical protein
GCA_014183355.1_00001	GCA_016653725.1_00048	hypothetical protein
GCA_014183355.1_00001	GCA_019466425.2_00029	hypothetical protein
GCA_014183355.1_00001	GCA_020497025.1_00038	hypothetical protein
GCA_014183355.1_00001	GCA_020906655.1_00004	hypothetical protein
GCA_014183355.1_00001	GCA_020906705.1_00015	hypothetical protein
GCA_014183355.1_00001	GCA_021216335.1_00049	hypothetical protein
GCA_014183355.1_00001	GCA_024506105.1_00007	hypothetical protein
GCA_014183355.1_00001	GCA_025085165.1_00027	hypothetical protein
GCA_014183355.1_00001	GCA_025085175.1_00002	hypothetical protein
GCA_014183355.1_00001	GCA_025085185.1_00047	hypothetical protein
GCA_014183355.1_00001	GCA_025465825.1_00019	hypothetical protein
GCA_014183355.1_00001	GCA_025727485.1_00031	hypothetical protein
GCA_014183355.1_00001	GCA_025727515.1_00047	hypothetical protein
GCA_014183355.1_00001	GCA_025887195.1_00010	hypothetical protein
GCA_014183355.1_00001	GCA_026432325.2_00051	hypothetical protein
GCA_014183355.1_00001	GCA_026432355.2_00049	hypothetical protein
GCA_014183355.1_00001	GCA_027574555.1_00006	hypothetical protein
GCA_014183355.1_00001	GCA_027574565.1_00026	hypothetical protein
GCA_014183355.1_00001	GCA_027946635.1_00025	hypothetical protein
GCA_014183355.1_00001	GCA_905249735.1_00053	hypothetical protein
GCA_014183355.1_00001	GCF_000884535.1_00049	hypothetical protein
GCA_014183355.1_00001	GCF_000891215.1_00048	gp19.5 family protein
GCA_014183355.1_00001	GCF_001470975.1_00006	gp19.5 family protein
GCA_014183355.1_00001	GCF_001500935.1_00048	hypothetical protein
GCA_014183355.1_00001	GCF_002608235.1_00051	gp19.5 family protein
GCA_014183355.1_00001	GCF_002614225.1_00049	gp19.5 family protein
GCA_014183355.1_00001	GCF_002614245.1_00053	gp19.5 family protein
GCA_014183355.1_00001	GCF_002614265.1_00051	gp19.5 family protein
GCA_014183355.1_00001	GCF_002957955.1_00048	hypothetical protein
GCA_014183355.1_00001	GCF_003203715.1_00050	gp19.5 family protein
GCA_014183355.1_00001	GCF_003342575.1_00050	gp19.5 family protein
GCA_014183355.1_00001	GCF_003865715.1_00049	hypothetical protein
GCA_014183355.1_00001	GCF_003958785.1_00048	hypothetical protein
GCA_014183355.1_00001	GCF_003958805.1_00053	hypothetical protein
GCA_014183355.1_00001	GCF_003958825.1_00047	hypothetical protein
GCA_014183355.1_00001	GCF_004799885.1_00046	gp19.5 family protein
GCA_014337605.2_00002	GCA_014337605.2_00002	hypothetical protein
GCA_014337605.2_00002	GCF_000891635.1_00001	hypothetical protein
GCA_014337605.2_00011	GCA_014337605.2_00011	hypothetical protein
GCA_014337605.2_00011	GCA_022213585.1_00041	hypothetical protein
GCA_014337605.2_00011	GCF_000892395.1_00006	hypothetical protein
GCA_014337605.2_00011	GCA_023078845.1_00008	hypothetical protein
GCA_014337605.2_00011	GCA_013377485.1_00008	hypothetical protein
GCA_014337605.2_00011	GCA_022537655.1_00015	hypothetical protein
GCA_014337605.2_00011	GCA_023078865.1_00008	hypothetical protein
GCA_014337605.2_00011	GCF_000921095.1_00008	hypothetical protein
GCA_014337605.2_00011	GCF_001470795.1_00009	hypothetical protein
GCA_014337605.2_00011	GCF_002604705.1_00009	hypothetical protein
GCA_014337605.2_00011	GCF_000891635.1_00008	hypothetical protein
GCA_014337605.2_00011	GCA_014337605.2_00009	glycosyltransferase
GCA_014337625.1_00007	GCA_014337625.1_00007	hypothetical protein
GCA_014337625.1_00007	GCA_014337635.1_00007	hypothetical protein
GCA_014337625.1_00007	GCA_016835645.1_00022	hypothetical protein
GCA_014337625.1_00009	GCA_014337625.1_00009	hypothetical protein
GCA_014337635.1_00004	GCA_014337635.1_00004	hypothetical protein
GCA_014337635.1_00004	GCA_014337625.1_00004	hypothetical protein
GCA_014337635.1_00004	GCF_001470795.1_00005	hypothetical protein
GCA_022604885.2_00049	GCA_022604885.2_00049	hypothetical protein
GCA_022604885.2_00049	GCA_021863795.1_00001	hypothetical protein
GCA_022604885.2_00049	GCF_000867985.1_00002	hypothetical protein
GCA_022604885.2_00049	GCF_002958225.1_00001	hypotheticla protein
GCA_022604885.2_00049	GCA_012637085.1_00048	hypothetical protein
GCA_022604885.2_00049	GCA_012637155.1_00028	hypothetical protein
GCA_022604885.2_00049	GCA_012615705.1_00026	hypothetical protein
GCA_022604885.2_00049	GCA_013112085.1_00052	hypothetical protein
GCA_022604885.2_00049	GCF_002617945.1_00005	hypothetical protein
GCA_022604885.2_00049	GCA_023571655.1_00014	hypothetical protein
GCA_022604885.2_00049	GCA_009667685.1_00046	hypothetical protein
GCA_022604885.2_00049	GCA_021863865.1_00007	hypothetical protein
GCA_022604885.2_00049	GCA_026432285.1_00080	hypothetical protein
GCA_022604885.2_00049	GCA_008215485.1_00005	hypothetical protein
GCA_022604885.2_00049	GCA_018215425.1_00006	hypothetical protein
GCA_022604885.2_00049	GCA_019090055.1_00006	hypothetical protein
GCA_022604885.2_00049	GCA_020496975.1_00007	hypothetical protein
GCA_022604885.2_00049	GCA_027618105.1_00019	hypothetical protein
GCA_022604885.2_00049	GCF_003601515.1_00005	endonuclease VII
GCA_022604885.2_00049	GCF_003994835.1_00004	hypothetical protein
GCA_022604885.2_00049	GCF_004319625.1_00014	hypothetical protein
GCA_022604885.2_00049	GCA_021090065.1_00007	hypothetical protein
GCA_022604885.2_00049	GCA_005892605.1_00004	hypothetical protein
GCA_022604885.2_00049	GCA_008215585.1_00006	hypothetical protein
GCA_022604885.2_00049	GCA_008215665.1_00006	hypothetical protein
GCA_022604885.2_00049	GCA_009187985.1_00006	hypothetical protein
GCA_022604885.2_00049	GCA_011044405.1_00005	hypothetical protein
GCA_022604885.2_00049	GCA_013387635.1_00005	hypothetical protein
GCA_022604885.2_00049	GCA_013426615.1_00002	hypothetical protein
GCA_022604885.2_00049	GCA_013426675.1_00005	hypothetical protein
GCA_022604885.2_00049	GCA_014319835.1_00007	hypothetical protein
GCA_022604885.2_00049	GCA_014337515.1_00043	hypothetical protein
GCA_022604885.2_00049	GCA_015147065.1_00006	hypothetical protein
GCA_022604885.2_00049	GCA_017654355.1_00047	hypothetical protein
GCA_022604885.2_00049	GCA_018535325.1_00026	hypothetical protein
GCA_022604885.2_00049	GCA_018612625.1_00035	hypothetical protein
GCA_022604885.2_00049	GCA_019466405.1_00011	hypothetical protein
GCA_022604885.2_00049	GCA_020491635.2_00005	hypothetical protein
GCA_022604885.2_00049	GCA_020523045.1_00003	hypothetical protein
GCA_022604885.2_00049	GCA_020868875.1_00013	hypothetical protein
GCA_022604885.2_00049	GCA_020868895.1_00014	hypothetical protein
GCA_022604885.2_00049	GCA_020868995.1_00013	hypothetical protein
GCA_022604885.2_00049	GCA_020869005.1_00013	hypothetical protein
GCA_022604885.2_00049	GCA_020869015.1_00013	hypothetical protein
GCA_022604885.2_00049	GCA_021029405.1_00021	hypothetical protein
GCA_022604885.2_00049	GCA_022401895.1_00039	hypothetical protein
GCA_022604885.2_00049	GCA_022604745.1_00042	hypothetical protein
GCA_022604885.2_00049	GCA_022694505.1_00004	hypothetical protein
GCA_022604885.2_00049	GCA_022984365.1_00012	hypothetical protein
GCA_022604885.2_00049	GCA_023094075.1_00005	hypothetical protein
GCA_022604885.2_00049	GCA_023571615.1_00006	hypothetical protein
GCA_022604885.2_00049	GCA_023571625.1_00004	hypothetical protein
GCA_022604885.2_00049	GCA_024302625.1_00005	hypothetical protein
GCA_022604885.2_00049	GCA_024384155.1_00040	hypothetical protein
GCA_022604885.2_00049	GCA_024384195.1_00031	hypothetical protein
GCA_022604885.2_00049	GCA_024637825.1_00012	hypothetical protein
GCA_022604885.2_00049	GCA_027618085.1_00019	hypothetical protein
GCA_022604885.2_00049	GCA_027618095.1_00019	hypothetical protein
GCA_022604885.2_00049	GCF_000866705.1_00006	hypothetical protein
GCA_022604885.2_00049	GCF_000875445.1_00003	gp0.38
GCA_022604885.2_00049	GCF_000915495.1_00004	hypothetical protein
GCA_022604885.2_00049	GCF_000917035.1_00007	hypothetical protein
GCA_022604885.2_00049	GCF_000923095.1_00005	hypothetical protein
GCA_022604885.2_00049	GCF_001745095.1_00005	hypothetical protein
GCA_022604885.2_00049	GCF_001745755.1_00006	hypothetical protein
GCA_022604885.2_00049	GCF_001881735.1_00005	Phage protein
GCA_022604885.2_00049	GCF_001882295.1_00005	hypothetical protein
GCA_022604885.2_00049	GCF_002618545.1_00012	hypothetical protein
GCA_022604885.2_00049	GCF_002624065.1_00004	hypothetical protein
GCA_022604885.2_00049	GCF_002958915.1_00003	hypothetical protein
GCA_022604885.2_00049	GCF_003368725.1_00007	hypothetical protein
GCA_022604885.2_00049	GCF_003991785.1_00022	hypothetical protein
GCA_022604905.2_00031	GCA_022604905.2_00031	putative nucelotide kinase
GCA_022604905.2_00031	GCA_022604915.2_00031	nucelotide kinase
GCA_022604905.2_00031	GCF_000886155.1_00035	nucleotide kinase
GCA_022604905.2_00031	GCA_008215925.1_00042	hypothetical protein
GCA_022604905.2_00031	GCA_008215805.1_00039	hypothetical protein
GCA_022604905.2_00031	GCA_025084045.1_00035	endonuclease VII
GCA_022604905.2_00031	GCA_023324355.1_00025	hypothetical protein
GCA_022604905.2_00031	GCA_024384225.1_00021	hypothetical protein
GCA_022604905.2_00031	GCF_002602105.1_00033	hypothetical protein
GCA_022604905.2_00031	GCA_012360715.1_00018	hypothetical protein
GCA_022604905.2_00031	GCA_023898935.1_00024	hypothetical protein
GCA_022604905.2_00031	GCA_025084055.1_00035	endonuclease VII
GCA_022604905.2_00031	GCA_008947305.1_00033	hypothetical protein
GCA_022604905.2_00031	GCA_009799845.1_00033	hypothetical protein
GCA_022604905.2_00031	GCA_009799865.1_00035	hypothetical protein
GCA_022604905.2_00031	GCA_009799885.1_00033	hypothetical protein
GCA_022604905.2_00031	GCA_009799905.1_00036	hypothetical protein
GCA_022604905.2_00031	GCA_011756545.2_00037	hypothetical protein
GCA_022604905.2_00031	GCA_012587945.1_00009	hypothetical protein
GCA_022604905.2_00031	GCA_015502065.1_00033	nucleotide kinase
GCA_022604905.2_00031	GCA_019090075.1_00032	hypothetical protein
GCA_022604905.2_00031	GCA_019095845.1_00032	hypothetical protein
GCA_022604905.2_00031	GCA_020475045.1_00024	hypothetical protein
GCA_022604905.2_00031	GCA_021093995.1_00029	HNH endonuclease
GCA_022604905.2_00031	GCA_021800265.1_00030	terminase small subunit
GCA_022604905.2_00031	GCA_021800715.1_00033	terminase small subunit
GCA_022604905.2_00031	GCA_021800955.1_00024	putative DNA endonuclease
GCA_022604905.2_00031	GCA_022338195.1_00030	hypothetical protein
GCA_022604905.2_00031	GCA_022984155.1_00027	Nucleotide kinase gp1.7
GCA_022604905.2_00031	GCA_023274005.1_00022	hypothetical protein
GCA_022604905.2_00031	GCA_023571675.1_00032	hypothetical protein
GCA_022604905.2_00031	GCA_023571685.1_00031	hypothetical protein
GCA_022604905.2_00031	GCA_024506095.1_00042	nucleotide kinase
GCA_022604905.2_00031	GCA_025084025.1_00004	endonuclease VII
GCA_022604905.2_00031	GCA_025084035.1_00023	endonuclease VII
GCA_022604905.2_00031	GCA_025084105.1_00029	endonuclease VII
GCA_022604905.2_00031	GCA_025085115.1_00022	endonuclease VII
GCA_022604905.2_00031	GCA_025085885.1_00005	hypothetical protein
GCA_022604905.2_00031	GCA_026273215.1_00017	hypothetical protein
GCA_022604905.2_00031	GCA_026432245.1_00033	Nucleotide kinase gp1.7
GCA_022604905.2_00031	GCA_904067215.1_00029	gp1.8
GCA_022604905.2_00031	GCA_904067225.1_00027	putative DNA endonuclease VII
GCA_022604905.2_00031	GCF_000916415.1_00031	nucleotide kinase
GCA_022604905.2_00031	GCF_001470195.1_00034	hypothetical protein
GCA_022604905.2_00031	GCF_001470515.1_00032	hypothetical protein
GCA_022604905.2_00031	GCF_001501315.1_00032	nucleotide kinase
GCA_022604905.2_00031	GCF_001745875.1_00030	nucleotide kinase
GCA_022604905.2_00031	GCF_001754845.1_00031	hypothetical protein
GCA_022604905.2_00031	GCF_002605045.1_00035	nucleotide kinase
GCA_022604905.2_00031	GCF_002615425.1_00025	hypothetical protein
GCA_022604905.2_00031	GCF_002989995.1_00025	hypothetical protein
GCA_022604905.2_00031	GCA_014892845.1_00036	hypothetical protein
GCA_022604905.2_00031	GCA_012360535.1_00034	hypothetical protein
GCA_022604905.2_00031	GCF_000925715.1_00030	nucleotide kinase
GCA_022604905.2_00031	GCA_021351825.1_00035	hypothetical protein
GCA_022604905.2_00031	GCA_008690395.1_00028	hypothetical protein
GCA_022604905.2_00031	GCA_025084005.1_00047	nucleotide kinase
GCA_022604905.2_00031	GCA_025084145.1_00032	nucleotide kinase
GCA_022604905.2_00031	GCF_002618765.1_00031	nucleotide kinase
GCA_022604905.2_00031	GCA_025084125.1_00035	nucleotide kinase
GCA_022604905.2_00031	GCA_008690415.1_00021	hypothetical protein
GCA_022604905.2_00031	GCA_025084135.1_00039	nucleotide kinase
GCA_022604915.2_00025	GCA_022604915.2_00025	hypothetical protein
